PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,TC
0,0,0,0,0,0,0,0,0,04/29/2018,home,12973,26107,Becker,9,True,12,9,3,win,103350,30219,2005325,2018,0.0
1,0,0,0,0,0,0,0,0,03/03/2018,away,12973,245,Gallaudet,9,True,15,15,0,tie,88283,30219,2005326,2018,1.0
1,0,0,0,0,0,0,0,0,03/03/2018,away,12973,245,Gallaudet,9,True,10,7,3,win,88272,30219,2005326,2018,1.0
2,0,0,0,0,0,0,0,0,03/05/2018,away,12973,17094,William Peace,9,True,0,3,-3,loss,88755,30219,2005326,2018,2.0
0,0,0,0,0,0,0,0,0,03/05/2018,away,12973,17094,William Peace,9,True,1,11,-10,loss,88760,30219,2005326,2018,0.0
0,0,0,0,0,0,0,0,0,03/06/2018,home,12973,0,15 - 14,9,True,1,11,-10,loss,88760,30219,2005326,2018,0.0
1,0,0,0,0,0,0,0,0,03/07/2018,neutral,12973,30044,Penn St.-Berks,9,True,2,18,-16,loss,89199,30219,2005326,2018,1.0
1,0,0,0,0,0,0,0,0,03/07/2018,neutral,12973,30044,Penn St.-Berks,9,True,8,17,-9,loss,89208,30219,2005326,2018,1.0
2,0,1,0,0,0,0,0,0,03/08/2018,neutral,12973,10972,Chatham,9,True,11,12,-1,loss,89286,30219,2005326,2018,3.0
0,0,0,0,0,0,0,0,0,03/09/2018,neutral,12973,30166,Valley Forge,9,True,11,10,1,win,89564,30219,2005326,2018,0.0
2,1,0,0,0,0,0,0,0,03/15/2018,away,12973,26,Anna Maria,9,True,3,4,-1,loss,91144,30219,2005326,2018,3.0
0,0,0,0,0,0,0,0,0,03/18/2018,away,12973,399,Mass. Maritime,9,True,8,12,-4,loss,92384,30219,2005326,2018,0.0
0,0,0,0,0,0,0,0,0,03/18/2018,away,12973,399,Mass. Maritime,9,True,12,5,7,win,92355,30219,2005326,2018,0.0
0,0,0,0,0,0,0,0,0,03/25/2018,home,12973,21772,Newbury,9,True,4,2,2,win,93880,30219,2005326,2018,0.0
2,0,0,0,0,0,0,0,0,03/25/2018,away,12973,21772,Newbury,9,True,2,5,-3,loss,93831,30219,2005326,2018,2.0
1,0,0,0,0,0,0,0,0,03/28/2018,neutral,12973,1099,Gordon,9,True,9,12,-3,loss,94398,30219,2005326,2018,1.0
4,0,0,0,0,0,0,0,0,03/29/2018,home,12973,673,Springfield,9,True,0,11,-11,loss,94569,30219,2005326,2018,4.0
1,0,0,0,0,0,0,0,0,03/30/2018,home,12973,1379,Southern Vt.,9,True,7,18,-11,loss,94768,30219,2005326,2018,1.0
1,0,0,0,0,0,0,0,0,03/31/2018,neutral,12973,1379,Southern Vt.,9,True,3,6,-3,loss,95609,30219,2005326,2018,1.0
3,0,1,0,0,0,0,0,0,03/31/2018,neutral,12973,1379,Southern Vt.,9,True,5,2,3,win,95618,30219,2005326,2018,4.0
0,0,0,0,0,0,0,0,0,04/04/2018,home,12973,713,Trinity (CT),9,True,8,10,-2,loss,95995,30219,2005326,2018,0.0
2,0,0,0,0,0,0,0,0,04/07/2018,home,12973,30042,Mitchell,9,True,4,3,1,win,96912,30219,2005326,2018,2.0
0,0,0,0,0,0,0,0,0,04/07/2018,home,12973,30042,Mitchell,9,True,2,3,-1,loss,96920,30219,2005326,2018,0.0
2,0,0,0,0,0,0,0,0,04/08/2018,away,12973,30042,Mitchell,9,True,1,10,-9,loss,97395,30219,2005326,2018,2.0
1,0,0,0,0,0,0,0,0,04/10/2018,away,12973,1064,Eastern Nazarene,9,True,4,8,-4,loss,97588,30219,2005326,2018,1.0
1,0,0,0,0,0,0,0,0,04/11/2018,away,12973,200,Eastern Conn. St.,9,True,0,12,-12,loss,97896,30219,2005326,2018,1.0
1,0,1,0,0,0,0,0,0,04/13/2018,away,12973,532,Elms,9,True,2,5,-3,loss,98399,30219,2005326,2018,2.0
4,0,0,0,0,0,0,0,0,04/14/2018,home,12973,532,Elms,9,True,3,5,-2,loss,98747,30219,2005326,2018,4.0
1,0,0,0,0,0,0,0,0,04/14/2018,home,12973,532,Elms,9,True,4,3,1,win,98932,30219,2005326,2018,1.0
2,0,0,0,0,0,0,0,0,04/17/2018,home,12973,24,Amherst,9,True,0,9,-9,loss,99543,30219,2005326,2018,2.0
2,0,0,0,0,0,0,0,0,04/18/2018,home,12973,170,Curry,9,True,7,11,-4,loss,99779,30219,2005326,2018,2.0
3,0,0,0,0,0,0,0,0,04/20/2018,home,12973,544,Pine Manor,9,True,10,5,5,win,100141,30219,2005326,2018,3.0
1,0,0,0,0,0,0,0,0,04/21/2018,away,12973,24317,Lesley,9,True,0,11,-11,loss,100848,30219,2005326,2018,1.0
0,0,0,0,0,0,0,0,0,04/21/2018,away,12973,24317,Lesley,9,True,4,11,-7,loss,100995,30219,2005326,2018,0.0
6,0,0,0,0,0,0,0,0,04/22/2018,home,12973,24317,Lesley,9,True,5,14,-9,loss,101419,30219,2005326,2018,6.0
1,0,1,0,0,0,0,0,0,04/24/2018,away,12973,8486,Lasell,9,True,1,3,-2,loss,101684,30219,2005326,2018,2.0
4,0,0,0,0,0,0,0,0,04/26/2018,home,12973,21772,Newbury,9,True,7,6,1,win,101946,30219,2005326,2018,4.0
0,0,0,0,0,0,0,0,0,04/28/2018,away,12973,26107,Becker,9,True,8,3,5,win,102859,30219,2005326,2018,0.0
2,0,0,0,0,0,0,0,0,04/28/2018,away,12973,26107,Becker,9,True,4,7,-3,loss,102964,30219,2005326,2018,2.0
1,0,1,0,0,0,0,0,0,04/29/2018,home,12973,26107,Becker,9,True,12,9,3,win,103350,30219,2005326,2018,2.0
0,0,0,0,0,0,0,0,0,03/03/2018,away,12973,245,Gallaudet,9,True,15,15,0,tie,88283,30219,2005327,2018,0.0
1,1,0,0,0,0,0,0,0,03/03/2018,away,12973,245,Gallaudet,9,True,10,7,3,win,88272,30219,2005327,2018,2.0
0,0,0,0,0,0,0,0,0,03/05/2018,away,12973,17094,William Peace,9,True,0,3,-3,loss,88755,30219,2005327,2018,0.0
1,1,0,0,0,0,0,0,0,03/05/2018,away,12973,17094,William Peace,9,True,1,11,-10,loss,88760,30219,2005327,2018,2.0
0,0,0,0,0,0,0,0,0,03/06/2018,home,12973,0,15 - 14,9,True,1,11,-10,loss,88760,30219,2005327,2018,0.0
0,1,0,0,0,4,0,0,0,03/07/2018,neutral,12973,30044,Penn St.-Berks,9,True,2,18,-16,loss,89199,30219,2005327,2018,1.0
0,0,0,0,0,0,0,0,0,03/07/2018,neutral,12973,30044,Penn St.-Berks,9,True,8,17,-9,loss,89208,30219,2005327,2018,0.0
0,2,0,0,0,0,0,0,0,03/08/2018,neutral,12973,10972,Chatham,9,True,11,12,-1,loss,89286,30219,2005327,2018,2.0
1,2,0,0,0,0,2,1,0,03/09/2018,neutral,12973,30166,Valley Forge,9,True,11,10,1,win,89564,30219,2005327,2018,3.0
0,1,0,0,0,0,0,0,0,03/15/2018,away,12973,26,Anna Maria,9,True,3,4,-1,loss,91144,30219,2005327,2018,1.0
0,1,0,0,0,2,0,0,0,03/18/2018,away,12973,399,Mass. Maritime,9,True,8,12,-4,loss,92384,30219,2005327,2018,1.0
3,3,0,0,0,0,0,0,0,03/18/2018,away,12973,399,Mass. Maritime,9,True,12,5,7,win,92355,30219,2005327,2018,6.0
0,0,0,0,0,0,0,0,0,03/25/2018,home,12973,21772,Newbury,9,True,4,2,2,win,93880,30219,2005327,2018,0.0
0,3,1,0,0,0,0,1,0,03/25/2018,away,12973,21772,Newbury,9,True,2,5,-3,loss,93831,30219,2005327,2018,4.0
0,2,0,0,0,0,0,0,0,03/28/2018,neutral,12973,1099,Gordon,9,True,9,12,-3,loss,94398,30219,2005327,2018,2.0
0,4,0,0,0,0,0,1,0,03/29/2018,home,12973,673,Springfield,9,True,0,11,-11,loss,94569,30219,2005327,2018,4.0
2,1,1,0,0,0,0,0,0,03/30/2018,home,12973,1379,Southern Vt.,9,True,7,18,-11,loss,94768,30219,2005327,2018,4.0
0,1,1,0,0,0,0,0,0,03/31/2018,neutral,12973,1379,Southern Vt.,9,True,3,6,-3,loss,95609,30219,2005327,2018,2.0
0,0,0,0,0,0,0,0,0,03/31/2018,neutral,12973,1379,Southern Vt.,9,True,5,2,3,win,95618,30219,2005327,2018,0.0
0,0,0,0,0,0,0,0,0,04/04/2018,home,12973,713,Trinity (CT),9,True,8,10,-2,loss,95995,30219,2005327,2018,0.0
0,2,1,0,0,0,0,0,0,04/07/2018,home,12973,30042,Mitchell,9,True,4,3,1,win,96912,30219,2005327,2018,3.0
0,0,0,0,0,0,0,0,0,04/07/2018,home,12973,30042,Mitchell,9,True,2,3,-1,loss,96920,30219,2005327,2018,0.0
1,5,0,0,0,0,0,0,0,04/08/2018,away,12973,30042,Mitchell,9,True,1,10,-9,loss,97395,30219,2005327,2018,6.0
2,3,0,0,0,0,0,0,0,04/10/2018,away,12973,1064,Eastern Nazarene,9,True,4,8,-4,loss,97588,30219,2005327,2018,5.0
0,0,0,0,0,0,0,0,0,04/11/2018,away,12973,200,Eastern Conn. St.,9,True,0,12,-12,loss,97896,30219,2005327,2018,0.0
1,3,0,0,0,0,0,1,0,04/13/2018,away,12973,532,Elms,9,True,2,5,-3,loss,98399,30219,2005327,2018,4.0
0,5,1,0,0,0,0,1,0,04/14/2018,home,12973,532,Elms,9,True,3,5,-2,loss,98747,30219,2005327,2018,6.0
2,6,0,0,0,0,0,0,0,04/14/2018,home,12973,532,Elms,9,True,4,3,1,win,98932,30219,2005327,2018,8.0
4,4,0,0,0,0,0,0,0,04/17/2018,home,12973,24,Amherst,9,True,0,9,-9,loss,99543,30219,2005327,2018,8.0
2,0,0,0,0,0,0,0,0,04/18/2018,home,12973,170,Curry,9,True,7,11,-4,loss,99779,30219,2005327,2018,2.0
2,3,0,0,0,0,0,0,0,04/20/2018,home,12973,544,Pine Manor,9,True,10,5,5,win,100141,30219,2005327,2018,5.0
0,5,0,0,0,0,0,0,0,04/21/2018,away,12973,24317,Lesley,9,True,0,11,-11,loss,100848,30219,2005327,2018,5.0
3,1,0,0,0,0,0,0,0,04/21/2018,away,12973,24317,Lesley,9,True,4,11,-7,loss,100995,30219,2005327,2018,4.0
3,1,0,0,0,0,0,0,0,04/22/2018,home,12973,24317,Lesley,9,True,5,14,-9,loss,101419,30219,2005327,2018,4.0
0,5,0,0,0,0,0,0,0,04/24/2018,away,12973,8486,Lasell,9,True,1,3,-2,loss,101684,30219,2005327,2018,5.0
1,3,1,0,0,0,0,0,0,04/26/2018,home,12973,21772,Newbury,9,True,7,6,1,win,101946,30219,2005327,2018,5.0
0,4,0,0,0,0,0,0,0,04/28/2018,away,12973,26107,Becker,9,True,8,3,5,win,102859,30219,2005327,2018,4.0
0,2,0,0,0,0,0,1,0,04/28/2018,away,12973,26107,Becker,9,True,4,7,-3,loss,102964,30219,2005327,2018,2.0
2,0,0,0,0,0,0,0,0,04/29/2018,home,12973,26107,Becker,9,True,12,9,3,win,103350,30219,2005327,2018,2.0
3,1,1,0,0,0,0,0,0,03/03/2018,away,12973,245,Gallaudet,9,True,15,15,0,tie,88283,30219,2005339,2018,5.0
0,0,0,0,0,0,0,0,0,03/03/2018,away,12973,245,Gallaudet,9,True,10,7,3,win,88272,30219,2005339,2018,0.0
1,0,0,0,0,0,0,0,0,03/05/2018,away,12973,17094,William Peace,9,True,0,3,-3,loss,88755,30219,2005339,2018,1.0
3,2,0,0,0,0,0,0,0,03/05/2018,away,12973,17094,William Peace,9,True,1,11,-10,loss,88760,30219,2005339,2018,5.0
0,0,0,0,0,0,0,0,0,03/06/2018,home,12973,0,15 - 14,9,True,1,11,-10,loss,88760,30219,2005339,2018,0.0
0,3,2,0,0,0,0,0,0,03/07/2018,neutral,12973,30044,Penn St.-Berks,9,True,2,18,-16,loss,89199,30219,2005339,2018,5.0
0,0,0,0,0,0,0,0,0,03/07/2018,neutral,12973,30044,Penn St.-Berks,9,True,8,17,-9,loss,89208,30219,2005339,2018,0.0
0,0,0,0,0,0,0,0,0,03/08/2018,neutral,12973,10972,Chatham,9,True,11,12,-1,loss,89286,30219,2005339,2018,0.0
0,1,1,0,0,0,0,0,0,03/09/2018,neutral,12973,30166,Valley Forge,9,True,11,10,1,win,89564,30219,2005339,2018,2.0
3,3,2,0,0,0,0,0,0,03/15/2018,away,12973,26,Anna Maria,9,True,3,4,-1,loss,91144,30219,2005339,2018,8.0
0,0,0,0,0,0,0,0,0,03/18/2018,away,12973,399,Mass. Maritime,9,True,8,12,-4,loss,92384,30219,2005339,2018,0.0
0,0,0,0,0,0,0,0,0,03/18/2018,away,12973,399,Mass. Maritime,9,True,12,5,7,win,92355,30219,2005339,2018,0.0
3,1,1,0,0,0,0,0,0,03/25/2018,home,12973,21772,Newbury,9,True,4,2,2,win,93880,30219,2005339,2018,5.0
0,0,0,0,0,0,0,0,0,03/25/2018,away,12973,21772,Newbury,9,True,2,5,-3,loss,93831,30219,2005339,2018,0.0
0,2,1,0,0,0,0,0,0,03/28/2018,neutral,12973,1099,Gordon,9,True,9,12,-3,loss,94398,30219,2005339,2018,3.0
0,0,0,0,0,0,0,0,0,03/29/2018,home,12973,673,Springfield,9,True,0,11,-11,loss,94569,30219,2005339,2018,0.0
0,0,0,0,0,0,0,0,0,03/30/2018,home,12973,1379,Southern Vt.,9,True,7,18,-11,loss,94768,30219,2005339,2018,0.0
0,0,0,0,0,0,0,0,0,03/31/2018,neutral,12973,1379,Southern Vt.,9,True,3,6,-3,loss,95609,30219,2005339,2018,0.0
0,0,0,0,0,0,0,0,0,03/31/2018,neutral,12973,1379,Southern Vt.,9,True,5,2,3,win,95618,30219,2005339,2018,0.0
0,3,1,0,0,0,0,0,0,04/04/2018,home,12973,713,Trinity (CT),9,True,8,10,-2,loss,95995,30219,2005339,2018,4.0
0,0,0,0,0,0,0,0,0,04/07/2018,home,12973,30042,Mitchell,9,True,4,3,1,win,96912,30219,2005339,2018,0.0
0,0,0,0,0,0,0,0,0,04/07/2018,home,12973,30042,Mitchell,9,True,2,3,-1,loss,96920,30219,2005339,2018,0.0
0,0,0,0,0,0,0,0,0,04/08/2018,away,12973,30042,Mitchell,9,True,1,10,-9,loss,97395,30219,2005339,2018,0.0
0,0,0,0,0,0,0,0,0,04/10/2018,away,12973,1064,Eastern Nazarene,9,True,4,8,-4,loss,97588,30219,2005339,2018,0.0
0,0,0,0,0,0,0,0,0,04/11/2018,away,12973,200,Eastern Conn. St.,9,True,0,12,-12,loss,97896,30219,2005339,2018,0.0
0,0,0,0,0,0,0,0,0,04/13/2018,away,12973,532,Elms,9,True,2,5,-3,loss,98399,30219,2005339,2018,0.0
0,0,0,0,0,0,0,0,0,04/14/2018,home,12973,532,Elms,9,True,3,5,-2,loss,98747,30219,2005339,2018,0.0
0,0,0,0,0,0,0,0,0,04/14/2018,home,12973,532,Elms,9,True,4,3,1,win,98932,30219,2005339,2018,0.0
0,0,0,0,0,0,0,0,0,04/17/2018,home,12973,24,Amherst,9,True,0,9,-9,loss,99543,30219,2005339,2018,0.0
0,0,0,0,0,0,0,0,0,04/18/2018,home,12973,170,Curry,9,True,7,11,-4,loss,99779,30219,2005339,2018,0.0
0,0,0,0,0,0,0,0,0,04/20/2018,home,12973,544,Pine Manor,9,True,10,5,5,win,100141,30219,2005339,2018,0.0
0,0,0,0,0,0,0,0,0,04/21/2018,away,12973,24317,Lesley,9,True,0,11,-11,loss,100848,30219,2005339,2018,0.0
0,0,0,0,0,0,0,0,0,04/21/2018,away,12973,24317,Lesley,9,True,4,11,-7,loss,100995,30219,2005339,2018,0.0
0,0,0,0,0,0,0,0,0,04/22/2018,home,12973,24317,Lesley,9,True,5,14,-9,loss,101419,30219,2005339,2018,0.0
0,0,0,0,0,0,0,0,0,04/24/2018,away,12973,8486,Lasell,9,True,1,3,-2,loss,101684,30219,2005339,2018,0.0
0,0,0,0,0,0,0,0,0,04/26/2018,home,12973,21772,Newbury,9,True,7,6,1,win,101946,30219,2005339,2018,0.0
0,0,0,0,0,0,0,0,0,04/28/2018,away,12973,26107,Becker,9,True,8,3,5,win,102859,30219,2005339,2018,0.0
0,0,0,0,0,0,0,0,0,04/28/2018,away,12973,26107,Becker,9,True,4,7,-3,loss,102964,30219,2005339,2018,0.0
0,0,0,0,0,0,0,0,0,04/29/2018,home,12973,26107,Becker,9,True,12,9,3,win,103350,30219,2005339,2018,0.0
4,1,0,0,0,0,0,0,0,03/03/2018,away,12973,245,Gallaudet,9,True,15,15,0,tie,88283,30219,2005340,2018,5.0
0,0,0,0,0,0,0,0,0,03/03/2018,away,12973,245,Gallaudet,9,True,10,7,3,win,88272,30219,2005340,2018,0.0
2,0,0,0,0,0,0,0,0,03/05/2018,away,12973,17094,William Peace,9,True,0,3,-3,loss,88755,30219,2005340,2018,2.0
0,0,0,0,0,0,0,0,0,03/05/2018,away,12973,17094,William Peace,9,True,1,11,-10,loss,88760,30219,2005340,2018,0.0
0,0,0,0,0,0,0,0,0,03/06/2018,home,12973,0,15 - 14,9,True,1,11,-10,loss,88760,30219,2005340,2018,0.0
0,0,0,0,0,0,0,0,0,03/07/2018,neutral,12973,30044,Penn St.-Berks,9,True,2,18,-16,loss,89199,30219,2005340,2018,0.0
1,0,0,0,0,0,0,0,0,03/07/2018,neutral,12973,30044,Penn St.-Berks,9,True,8,17,-9,loss,89208,30219,2005340,2018,1.0
0,0,0,0,0,0,0,0,0,03/08/2018,neutral,12973,10972,Chatham,9,True,11,12,-1,loss,89286,30219,2005340,2018,0.0
0,0,0,0,0,0,0,0,0,03/09/2018,neutral,12973,30166,Valley Forge,9,True,11,10,1,win,89564,30219,2005340,2018,0.0
1,0,0,0,0,0,0,0,0,03/15/2018,away,12973,26,Anna Maria,9,True,3,4,-1,loss,91144,30219,2005340,2018,1.0
2,0,0,0,0,0,0,0,0,03/18/2018,away,12973,399,Mass. Maritime,9,True,8,12,-4,loss,92384,30219,2005340,2018,2.0
2,0,0,0,0,0,0,0,0,03/18/2018,away,12973,399,Mass. Maritime,9,True,12,5,7,win,92355,30219,2005340,2018,2.0
0,0,0,0,0,0,0,0,0,03/25/2018,home,12973,21772,Newbury,9,True,4,2,2,win,93880,30219,2005340,2018,0.0
0,0,1,0,0,0,0,0,0,03/25/2018,away,12973,21772,Newbury,9,True,2,5,-3,loss,93831,30219,2005340,2018,1.0
0,0,0,0,0,0,0,0,0,03/28/2018,neutral,12973,1099,Gordon,9,True,9,12,-3,loss,94398,30219,2005340,2018,0.0
5,0,0,0,0,0,0,0,0,03/29/2018,home,12973,673,Springfield,9,True,0,11,-11,loss,94569,30219,2005340,2018,5.0
2,0,0,0,0,0,0,0,0,03/30/2018,home,12973,1379,Southern Vt.,9,True,7,18,-11,loss,94768,30219,2005340,2018,2.0
0,0,0,0,0,0,0,0,0,03/31/2018,neutral,12973,1379,Southern Vt.,9,True,3,6,-3,loss,95609,30219,2005340,2018,0.0
0,2,0,0,0,0,0,0,0,03/31/2018,neutral,12973,1379,Southern Vt.,9,True,5,2,3,win,95618,30219,2005340,2018,2.0
2,0,0,0,0,0,0,0,0,04/04/2018,home,12973,713,Trinity (CT),9,True,8,10,-2,loss,95995,30219,2005340,2018,2.0
0,0,0,0,0,0,0,0,0,04/07/2018,home,12973,30042,Mitchell,9,True,4,3,1,win,96912,30219,2005340,2018,0.0
2,1,1,0,0,0,0,0,0,04/07/2018,home,12973,30042,Mitchell,9,True,2,3,-1,loss,96920,30219,2005340,2018,4.0
0,1,0,0,0,0,0,0,0,04/08/2018,away,12973,30042,Mitchell,9,True,1,10,-9,loss,97395,30219,2005340,2018,1.0
0,0,0,0,0,0,0,0,0,04/10/2018,away,12973,1064,Eastern Nazarene,9,True,4,8,-4,loss,97588,30219,2005340,2018,0.0
5,2,2,0,0,0,0,0,0,04/11/2018,away,12973,200,Eastern Conn. St.,9,True,0,12,-12,loss,97896,30219,2005340,2018,9.0
2,0,0,0,0,0,0,0,0,04/13/2018,away,12973,532,Elms,9,True,2,5,-3,loss,98399,30219,2005340,2018,2.0
1,0,0,0,0,0,0,0,0,04/14/2018,home,12973,532,Elms,9,True,3,5,-2,loss,98747,30219,2005340,2018,1.0
1,0,0,0,0,0,0,0,0,04/14/2018,home,12973,532,Elms,9,True,4,3,1,win,98932,30219,2005340,2018,1.0
0,0,0,0,0,0,0,0,0,04/17/2018,home,12973,24,Amherst,9,True,0,9,-9,loss,99543,30219,2005340,2018,0.0
4,0,0,0,0,0,0,0,0,04/18/2018,home,12973,170,Curry,9,True,7,11,-4,loss,99779,30219,2005340,2018,4.0
0,0,0,0,0,0,0,0,0,04/20/2018,home,12973,544,Pine Manor,9,True,10,5,5,win,100141,30219,2005340,2018,0.0
0,0,0,0,0,0,0,0,0,04/21/2018,away,12973,24317,Lesley,9,True,0,11,-11,loss,100848,30219,2005340,2018,0.0
1,0,0,0,0,0,0,0,0,04/21/2018,away,12973,24317,Lesley,9,True,4,11,-7,loss,100995,30219,2005340,2018,1.0
1,0,0,0,0,0,0,0,0,04/22/2018,home,12973,24317,Lesley,9,True,5,14,-9,loss,101419,30219,2005340,2018,1.0
0,0,0,0,0,0,0,0,0,04/24/2018,away,12973,8486,Lasell,9,True,1,3,-2,loss,101684,30219,2005340,2018,0.0
0,0,1,0,0,0,0,0,0,04/26/2018,home,12973,21772,Newbury,9,True,7,6,1,win,101946,30219,2005340,2018,1.0
1,0,0,0,0,0,0,0,0,04/28/2018,away,12973,26107,Becker,9,True,8,3,5,win,102859,30219,2005340,2018,1.0
1,1,0,0,0,0,0,0,0,04/28/2018,away,12973,26107,Becker,9,True,4,7,-3,loss,102964,30219,2005340,2018,2.0
0,1,1,0,0,0,0,0,0,04/29/2018,home,12973,26107,Becker,9,True,12,9,3,win,103350,30219,2005340,2018,2.0
1,0,0,0,0,0,0,0,0,03/03/2018,away,12973,245,Gallaudet,9,True,15,15,0,tie,88283,30219,2005341,2018,1.0
0,0,0,0,0,0,0,0,0,03/03/2018,away,12973,245,Gallaudet,9,True,10,7,3,win,88272,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,03/05/2018,away,12973,17094,William Peace,9,True,0,3,-3,loss,88755,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,03/05/2018,away,12973,17094,William Peace,9,True,1,11,-10,loss,88760,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,03/06/2018,home,12973,0,15 - 14,9,True,1,11,-10,loss,88760,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,03/07/2018,neutral,12973,30044,Penn St.-Berks,9,True,2,18,-16,loss,89199,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,03/07/2018,neutral,12973,30044,Penn St.-Berks,9,True,8,17,-9,loss,89208,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,03/08/2018,neutral,12973,10972,Chatham,9,True,11,12,-1,loss,89286,30219,2005341,2018,0.0
3,0,0,0,0,0,0,0,0,03/09/2018,neutral,12973,30166,Valley Forge,9,True,11,10,1,win,89564,30219,2005341,2018,3.0
0,0,0,0,0,0,0,0,0,03/15/2018,away,12973,26,Anna Maria,9,True,3,4,-1,loss,91144,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,03/18/2018,away,12973,399,Mass. Maritime,9,True,8,12,-4,loss,92384,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,03/18/2018,away,12973,399,Mass. Maritime,9,True,12,5,7,win,92355,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,03/25/2018,home,12973,21772,Newbury,9,True,4,2,2,win,93880,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,03/25/2018,away,12973,21772,Newbury,9,True,2,5,-3,loss,93831,30219,2005341,2018,0.0
2,0,0,0,0,0,0,0,0,03/28/2018,neutral,12973,1099,Gordon,9,True,9,12,-3,loss,94398,30219,2005341,2018,2.0
1,0,0,0,0,0,0,0,0,03/29/2018,home,12973,673,Springfield,9,True,0,11,-11,loss,94569,30219,2005341,2018,1.0
0,0,0,0,0,0,0,0,0,03/30/2018,home,12973,1379,Southern Vt.,9,True,7,18,-11,loss,94768,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,03/31/2018,neutral,12973,1379,Southern Vt.,9,True,3,6,-3,loss,95609,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,03/31/2018,neutral,12973,1379,Southern Vt.,9,True,5,2,3,win,95618,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,04/04/2018,home,12973,713,Trinity (CT),9,True,8,10,-2,loss,95995,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,04/07/2018,home,12973,30042,Mitchell,9,True,4,3,1,win,96912,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,04/07/2018,home,12973,30042,Mitchell,9,True,2,3,-1,loss,96920,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,04/08/2018,away,12973,30042,Mitchell,9,True,1,10,-9,loss,97395,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,04/10/2018,away,12973,1064,Eastern Nazarene,9,True,4,8,-4,loss,97588,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,04/11/2018,away,12973,200,Eastern Conn. St.,9,True,0,12,-12,loss,97896,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,04/13/2018,away,12973,532,Elms,9,True,2,5,-3,loss,98399,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,04/14/2018,home,12973,532,Elms,9,True,3,5,-2,loss,98747,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,04/14/2018,home,12973,532,Elms,9,True,4,3,1,win,98932,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,04/17/2018,home,12973,24,Amherst,9,True,0,9,-9,loss,99543,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,04/18/2018,home,12973,170,Curry,9,True,7,11,-4,loss,99779,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,04/20/2018,home,12973,544,Pine Manor,9,True,10,5,5,win,100141,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,04/21/2018,away,12973,24317,Lesley,9,True,0,11,-11,loss,100848,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,04/21/2018,away,12973,24317,Lesley,9,True,4,11,-7,loss,100995,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,04/22/2018,home,12973,24317,Lesley,9,True,5,14,-9,loss,101419,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,04/24/2018,away,12973,8486,Lasell,9,True,1,3,-2,loss,101684,30219,2005341,2018,0.0
1,0,0,0,0,0,0,0,0,04/26/2018,home,12973,21772,Newbury,9,True,7,6,1,win,101946,30219,2005341,2018,1.0
0,0,0,0,0,0,0,0,0,04/28/2018,away,12973,26107,Becker,9,True,8,3,5,win,102859,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,04/28/2018,away,12973,26107,Becker,9,True,4,7,-3,loss,102964,30219,2005341,2018,0.0
0,0,0,0,0,0,0,0,0,04/29/2018,home,12973,26107,Becker,9,True,12,9,3,win,103350,30219,2005341,2018,0.0
1,0,0,0,0,3,0,0,0,03/03/2018,away,12973,245,Gallaudet,9,True,15,15,0,tie,88283,30219,2005342,2018,1.0
0,0,0,0,0,0,0,0,0,03/03/2018,away,12973,245,Gallaudet,9,True,10,7,3,win,88272,30219,2005342,2018,0.0
0,0,0,0,0,0,0,0,0,03/05/2018,away,12973,17094,William Peace,9,True,0,3,-3,loss,88755,30219,2005342,2018,0.0
